,index,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,XGBoost_bfA,XGBoost_bfD,XGBoost_bfH,RF_bfA,RF_bfD,RF_bfH,NBA,NBD,NBH,MLPA,MLPD,MLPH,KNNA,KNND,KNNH,0
212,37435,6.0,9.8,0.0,11.0,4.0,1.2,2.0,2.4,0.2,0.2,0.6,6.0,9.8,0.2,13.4,6.0,0.4,1.2,0.2,0.2,0.6,1.6,7.0,9.67,0.0,9.0,3.33,1.0,1.0,3.0,0.0,0.0,1.0,7.67,9.0,0.0,14.33,7.0,0.33,1.33,0.0,0.33,0.67,1.0,4.359,3.633,0.0,3.082,1.581,1.304,1.414,1.342,0.447,0.447,0.548,3.24,3.493,0.447,2.608,1.871,0.548,0.837,0.447,0.447,0.548,0.894,5.292,4.726,0.0,2.0,1.528,1.0,0.0,0.0,0.0,0.0,0.0,3.215,4.583,0.0,3.215,1.0,0.577,0.577,0.0,0.577,0.577,0.0,3.4,13.4,0.0,10.8,5.0,1.6,1.4,0.6,0.6,0.0,0.4,5.0,10.4,0.0,11.6,3.4,1.0,0.2,0.4,0.4,0.2,1.6,1.67,12.67,0.0,9.0,4.33,2.0,1.33,0.67,0.33,0.0,0.67,4.33,9.67,0.0,14.33,4.0,1.33,0.33,0.33,0.33,0.33,2.0,2.51,3.05,0.0,3.564,2.449,0.894,1.673,0.548,0.548,0.0,0.548,2.0,2.51,0.0,6.229,3.362,1.732,0.447,0.548,0.548,0.447,1.517,0.577,4.041,0.0,2.646,2.517,1.0,2.309,0.577,0.577,0.0,0.577,1.528,2.887,0.0,7.024,4.583,2.309,0.577,0.577,0.577,0.577,1.732,Arsenal,1.81,3.8,4.33,2017-04-10,E0,0.0,3.0,H,H,Crystal Palace,1.85,3.96,4.37,4.33,4.37,0.296344548464,0.329440116882,0.374215357006,0.29495675278,0.28118659832,0.4238566489,0.434875317362,0.380037006396,0.185087676241,0.327637866931,0.300218919939,0.37214321313,0.311538461538,0.286538461538,0.401923076923,2
213,37469,3.6,12.2,0.0,10.0,3.4,1.2,1.0,2.4,0.2,0.0,0.8,6.8,7.4,0.0,17.2,5.6,1.0,1.6,0.2,0.2,0.6,1.0,4.67,14.33,0.0,8.67,3.33,1.67,1.67,2.67,0.33,0.0,0.67,5.67,8.33,0.0,14.0,6.0,1.67,2.0,0.33,0.0,0.67,1.33,1.817,3.033,0.0,2.646,1.817,0.837,1.414,1.14,0.447,0.0,0.447,2.168,2.191,0.0,5.933,1.949,1.414,1.14,0.447,0.447,0.548,1.0,1.528,0.577,0.0,2.517,2.082,0.577,1.528,1.155,0.577,0.0,0.577,1.528,1.528,0.0,5.292,1.732,1.528,1.0,0.577,0.0,0.577,1.155,4.0,12.6,0.0,10.8,4.8,1.6,1.0,1.0,0.4,0.0,0.6,5.2,10.0,0.0,13.6,4.0,0.8,0.4,0.2,0.4,0.4,1.2,4.0,13.33,0.0,9.33,3.0,1.33,0.0,1.67,0.0,0.0,1.0,4.0,10.67,0.0,13.0,3.0,0.0,0.67,0.0,0.33,0.67,1.0,3.24,3.362,0.0,3.564,2.588,0.894,1.732,1.225,0.548,0.0,0.548,1.924,2.121,0.0,5.983,3.536,1.789,0.548,0.447,0.548,0.548,1.643,3.464,2.887,0.0,2.887,1.0,0.577,0.0,1.155,0.0,0.0,0.0,1.0,2.517,0.0,5.292,3.0,0.0,0.577,0.0,0.577,0.577,1.732,Leicester,4.76,3.7,1.77,2017-04-15,E0,2.0,2.0,D,A,Crystal Palace,5.1,3.85,1.78,3.7,3.85,0.240017741919,0.291819825768,0.468162409961,0.232305170998,0.272936166162,0.49475866284,0.0209259701208,0.182791314967,0.796282714912,0.205182747185,0.251104318555,0.54371293426,0.248076923077,0.269615384615,0.482307692308,1
214,37470,2.8,12.2,0.2,10.2,2.6,1.8,0.8,1.2,0.0,0.6,0.4,6.6,10.0,0.0,14.8,4.8,0.4,0.4,0.0,1.0,0.0,1.4,3.0,11.67,0.0,11.67,2.0,2.0,0.33,0.67,0.0,0.67,0.33,6.0,11.67,0.0,12.0,4.33,0.33,0.33,0.0,1.0,0.0,1.33,1.483,3.271,0.447,4.324,1.14,0.837,0.837,1.304,0.0,0.548,0.548,3.362,2.915,0.0,4.97,3.347,0.548,0.548,0.0,0.0,0.0,0.894,2.0,4.509,0.0,5.033,1.0,1.0,0.577,1.155,0.0,0.577,0.577,4.359,2.517,0.0,2.0,1.155,0.577,0.577,0.0,0.0,0.0,1.155,6.8,10.8,0.2,9.0,3.0,1.4,1.0,3.8,0.0,0.0,1.0,5.4,9.8,0.0,15.4,7.6,0.4,2.0,0.0,0.0,1.0,1.6,6.67,11.33,0.33,5.67,2.0,1.33,0.67,3.67,0.0,0.0,1.0,4.33,8.33,0.0,14.0,6.67,0.67,2.0,0.0,0.0,1.0,1.67,1.095,5.167,0.447,5.385,3.162,0.894,1.414,1.483,0.0,0.0,0.0,2.608,2.49,0.0,2.966,1.817,0.894,1.0,0.0,0.0,0.0,1.14,1.155,4.041,0.577,0.577,2.0,1.155,1.155,0.577,0.0,0.0,0.0,0.577,0.577,0.0,2.0,1.528,1.155,1.0,0.0,0.0,0.0,0.577,Burnley,7.81,4.49,1.44,2017-04-15,E0,1.0,3.0,H,D,Everton,8.67,4.82,1.43,1.44,1.43,0.219708796591,0.228075738996,0.552215456963,0.181518419663,0.212675085208,0.605806495129,0.000110261401806,0.000556942801696,0.999332795796,0.137274111167,0.193374293724,0.669351595109,0.201153846154,0.245769230769,0.553076923077,2
215,37471,6.4,11.6,0.0,14.6,5.6,2.2,2.2,0.8,0.6,0.2,0.2,3.2,9.6,0.0,8.0,2.4,1.6,0.6,0.8,0.0,0.2,2.0,7.0,11.0,0.0,15.0,6.33,1.67,1.67,1.33,0.33,0.33,0.33,3.67,9.67,0.0,9.67,3.33,1.33,1.0,0.67,0.0,0.33,1.67,2.302,4.506,0.0,2.51,1.342,1.304,1.095,1.095,0.548,0.447,0.447,1.643,1.517,0.0,2.55,1.342,0.894,0.894,0.447,0.0,0.447,1.0,2.646,6.083,0.0,1.732,1.155,1.528,0.577,1.155,0.577,0.577,0.577,2.082,1.528,0.0,1.528,0.577,0.577,1.0,0.577,0.0,0.577,1.155,4.2,12.2,0.0,10.6,3.0,1.4,1.2,1.6,0.4,0.2,0.4,7.0,12.6,0.2,18.0,5.6,0.8,1.0,0.2,0.6,0.2,0.8,5.33,11.33,0.0,11.67,3.33,1.0,1.33,1.33,0.33,0.33,0.33,6.67,14.0,0.0,20.0,6.67,1.0,0.67,0.33,0.67,0.0,1.0,3.834,3.701,0.0,4.393,0.707,1.14,1.304,1.342,0.548,0.447,0.548,2.915,2.966,0.447,5.958,3.13,0.837,0.707,0.447,0.548,0.447,0.837,4.933,3.512,0.0,5.508,0.577,1.0,1.528,1.528,0.577,0.577,0.577,4.041,2.0,0.0,5.568,2.517,1.0,0.577,0.577,0.577,0.0,1.0,Man City,1.77,3.91,4.45,2017-04-15,E0,3.0,0.0,A,D,Southampton,1.78,4.1,4.66,1.77,1.78,0.422621376812,0.261211596429,0.316167026758,0.433689686498,0.248212899377,0.318097414124,0.966058203463,0.0332708584313,0.000670938106012,0.459240620456,0.254728515446,0.286030864098,0.358461538462,0.257307692308,0.384230769231,0
216,37472,4.8,10.6,0.4,7.4,2.2,1.6,0.4,2.4,0.0,0.2,0.8,6.4,11.8,0.0,17.2,6.6,0.2,0.8,0.0,0.4,0.6,1.4,5.0,9.33,0.33,7.33,1.67,1.0,0.67,3.33,0.0,0.0,1.0,7.33,9.0,0.0,18.0,6.67,0.33,1.0,0.0,0.33,0.67,1.0,3.114,3.782,0.548,1.949,1.789,1.517,0.548,1.517,0.0,0.447,0.447,2.608,5.215,0.0,3.493,1.14,0.447,0.447,0.0,0.548,0.548,1.14,2.646,3.215,0.577,2.309,2.082,1.0,0.577,0.577,0.0,0.0,0.0,2.517,3.0,0.0,4.583,1.528,0.577,0.0,0.0,0.577,0.577,1.0,6.0,13.6,0.0,12.4,3.8,1.8,1.0,1.2,0.4,0.2,0.4,5.2,14.0,0.2,9.6,4.8,0.4,1.0,0.0,0.6,0.4,1.4,6.67,14.0,0.0,14.0,4.33,2.0,1.33,1.33,0.67,0.0,0.33,5.33,13.0,0.33,9.0,4.33,0.33,1.33,0.0,0.33,0.67,1.67,3.742,3.782,0.0,5.55,2.387,1.095,1.0,0.447,0.548,0.447,0.548,0.447,5.523,0.447,3.847,2.775,0.548,0.707,0.0,0.548,0.548,1.517,5.132,5.196,0.0,6.0,2.517,0.0,1.155,0.577,0.577,0.0,0.577,0.577,5.196,0.577,4.0,3.512,0.577,0.577,0.0,0.577,0.577,2.082,Hull,4.1,3.4,1.97,2017-04-15,E0,1.0,3.0,H,H,Stoke,4.3,3.54,1.98,1.97,1.98,0.260831657797,0.280321825296,0.458846531808,0.243623163652,0.279500827872,0.476876008476,0.0386284082132,0.406819271811,0.554552319975,0.228116185474,0.281948541687,0.489935272839,0.243076923077,0.280384615385,0.476538461538,2
217,37473,3.8,11.6,0.2,10.6,3.8,1.8,1.4,2.0,0.2,0.2,0.6,4.4,15.4,0.0,15.8,5.6,0.8,0.6,0.4,0.4,0.2,2.4,3.67,9.67,0.0,11.33,4.33,2.0,1.0,2.67,0.0,0.0,1.0,5.0,15.67,0.0,16.33,6.67,0.67,0.33,0.33,0.67,0.0,2.67,2.683,4.45,0.447,3.912,2.049,0.447,1.14,1.0,0.447,0.447,0.548,0.894,3.847,0.0,7.155,3.435,0.837,0.548,0.548,0.548,0.447,1.673,3.215,5.033,0.0,4.041,2.517,0.0,1.0,0.577,0.0,0.0,0.0,0.0,4.509,0.0,8.083,3.215,0.577,0.577,0.577,0.577,0.0,1.155,5.6,11.6,0.0,15.6,6.0,1.4,1.8,0.0,0.6,0.4,0.0,4.2,12.0,0.2,8.6,2.8,0.8,0.0,0.6,0.4,0.0,1.4,4.67,10.33,0.0,16.33,6.33,2.0,1.67,0.0,0.67,0.33,0.0,4.33,13.0,0.33,11.33,4.0,0.67,0.0,0.67,0.33,0.0,1.33,3.782,6.269,0.0,1.817,2.828,2.074,1.789,0.0,0.548,0.548,0.0,1.789,2.121,0.447,4.278,1.789,0.837,0.0,0.548,0.548,0.0,0.548,0.577,8.505,0.0,2.082,3.055,2.646,1.528,0.0,0.577,0.577,0.0,1.528,1.732,0.577,2.517,1.0,0.577,0.0,0.577,0.577,0.0,0.577,West Ham,2.29,3.4,3.17,2017-04-15,E0,2.0,2.0,D,D,Sunderland,2.33,3.54,3.24,3.4,3.54,0.388456366956,0.275953054428,0.335590571165,0.353717783536,0.273612281678,0.372669934787,0.812951053571,0.141949160016,0.0450997864127,0.458912346361,0.310664794299,0.230422859339,0.340384615385,0.283846153846,0.375769230769,1
218,37474,4.2,7.2,0.2,10.4,3.6,0.8,1.4,2.2,0.0,0.6,0.4,8.0,12.0,0.0,16.4,6.6,0.6,1.4,0.0,0.6,0.4,2.0,2.33,9.0,0.33,7.33,2.0,1.0,1.0,1.0,0.0,1.0,0.0,9.33,11.33,0.0,18.0,6.33,0.67,0.67,0.0,1.0,0.0,1.67,2.683,2.775,0.447,5.683,2.702,0.837,1.14,2.28,0.0,0.548,0.548,4.183,2.121,0.0,3.362,2.608,0.548,1.14,0.0,0.548,0.548,1.0,0.577,1.732,0.577,4.509,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.933,2.517,0.0,3.464,2.082,0.577,0.577,0.0,0.0,0.0,1.155,3.0,12.8,0.0,7.4,2.4,2.0,0.6,2.8,0.0,0.0,1.0,7.6,10.4,0.0,17.8,6.6,0.0,2.0,0.0,0.2,0.8,1.2,2.67,13.0,0.0,8.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,6.33,11.0,0.0,17.0,6.33,0.0,2.0,0.0,0.0,1.0,1.33,1.871,1.304,0.0,1.342,1.517,1.0,0.894,1.304,0.0,0.0,0.0,2.191,1.817,0.0,3.564,1.517,0.0,1.581,0.0,0.447,0.447,1.304,2.082,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.155,1.732,0.0,4.359,0.577,0.0,1.0,0.0,0.0,0.0,1.528,Bournemouth,10.98,6.14,1.26,2017-04-15,E0,0.0,4.0,H,H,Tottenham,12.45,6.67,1.27,1.26,1.27,0.156819820404,0.237014114857,0.60616607964,0.1255584798,0.198945790562,0.675495729638,3.03428352017e-05,0.00185709620467,0.99811256096,0.0987478286384,0.168596195777,0.732655975584,0.162692307692,0.217692307692,0.619615384615,2
219,37475,3.6,10.6,0.0,6.4,1.8,2.0,0.6,2.0,0.0,0.0,1.0,5.2,11.2,0.0,14.8,5.8,0.2,0.8,0.0,0.4,0.6,2.2,4.67,8.67,0.0,8.33,1.67,1.33,0.33,1.67,0.0,0.0,1.0,2.67,12.0,0.0,13.67,6.33,0.0,0.67,0.0,0.33,0.67,2.67,2.191,3.647,0.0,3.782,0.837,1.0,0.548,0.707,0.0,0.0,0.0,3.633,1.924,0.0,1.924,0.837,0.447,0.447,0.0,0.548,0.548,1.924,2.082,3.512,0.0,3.786,1.155,0.577,0.577,0.577,0.0,0.0,0.0,1.155,2.0,0.0,1.528,0.577,0.0,0.577,0.0,0.577,0.577,2.517,6.4,11.0,0.4,14.6,5.0,2.0,1.2,1.8,0.2,0.2,0.6,6.2,13.8,0.2,14.6,4.8,0.4,1.0,0.2,0.2,0.6,2.8,6.67,10.33,0.0,16.33,5.33,3.0,1.33,2.0,0.33,0.0,0.67,8.0,13.0,0.33,16.0,5.33,0.67,0.67,0.33,0.33,0.33,1.67,1.517,2.828,0.548,4.159,3.937,1.581,1.643,0.837,0.447,0.447,0.548,3.962,3.033,0.447,5.857,3.701,0.894,0.707,0.447,0.447,0.548,1.789,2.082,3.215,0.0,4.726,4.933,1.0,2.309,1.0,0.577,0.0,0.577,4.359,2.646,0.577,7.0,4.163,1.155,0.577,0.577,0.577,0.577,1.155,Swansea,2.98,3.23,2.48,2017-04-15,E0,0.0,1.0,H,H,Watford,3.05,3.3,2.57,2.48,2.57,0.276939958334,0.234088297933,0.488971725106,0.247996741512,0.263766932899,0.48823632559,0.038202584894,0.198286249377,0.763511165729,0.190481152032,0.21413775468,0.595381093288,0.240769230769,0.273461538462,0.485769230769,2
220,37504,4.6,9.8,0.0,13.0,4.0,1.8,1.8,1.0,0.6,0.4,0.0,3.8,11.2,0.2,8.2,2.2,1.2,0.6,0.6,0.4,0.0,2.2,6.33,10.0,0.0,14.67,5.33,2.0,2.33,1.0,1.0,0.0,0.0,5.0,10.33,0.33,9.33,1.33,1.33,0.67,0.67,0.33,0.0,2.0,3.782,1.643,0.0,4.848,2.121,0.837,0.837,0.0,0.548,0.548,0.0,1.924,3.701,0.447,3.114,1.304,0.447,0.548,0.548,0.548,0.0,1.483,4.041,1.732,0.0,5.508,1.528,1.0,0.577,0.0,0.0,0.0,0.0,1.0,4.933,0.577,3.786,0.577,0.577,0.577,0.577,0.577,0.0,2.0,2.0,14.0,0.4,6.4,2.2,2.6,0.4,0.8,0.0,0.8,0.2,7.8,12.8,0.0,18.6,6.0,0.4,0.4,0.2,0.6,0.2,1.8,2.67,14.0,0.67,5.67,2.0,3.0,0.67,0.67,0.0,1.0,0.0,9.0,11.33,0.0,18.67,4.33,0.67,0.33,0.33,0.67,0.0,2.33,1.732,2.915,0.548,3.578,1.304,1.673,0.548,0.837,0.0,0.447,0.447,4.087,4.658,0.0,2.608,3.317,0.548,0.548,0.447,0.548,0.447,1.095,2.082,3.606,0.577,4.619,1.732,1.0,0.577,0.577,0.0,0.0,0.0,5.196,3.215,0.0,1.155,2.309,0.577,0.577,0.577,0.577,0.0,1.155,Chelsea,2.87,3.15,2.63,2017-04-16,E0,0.0,2.0,H,H,Man United,3.0,3.2,2.67,2.63,2.67,0.299021914601,0.285452589393,0.415525481105,0.293997409071,0.281816845781,0.424185745148,0.457808250119,0.33084708913,0.211344660751,0.303187598706,0.267521260341,0.429291140953,0.284230769231,0.257307692308,0.458461538462,2
221,37505,10.0,9.6,0.0,15.8,4.8,1.8,1.0,1.6,0.2,0.4,0.4,5.0,11.0,0.0,10.2,4.2,0.2,0.8,0.2,0.2,0.6,1.2,9.33,7.67,0.0,14.67,5.0,1.67,1.33,1.67,0.33,0.33,0.33,6.33,9.67,0.0,11.67,4.67,0.0,1.0,0.0,0.33,0.67,1.0,3.391,3.435,0.0,3.834,1.304,1.304,0.707,0.894,0.447,0.548,0.548,2.828,4.301,0.0,2.683,1.643,0.447,0.837,0.447,0.447,0.548,1.304,2.309,3.055,0.0,2.082,1.732,1.528,0.577,1.155,0.577,0.577,0.577,2.309,3.786,0.0,2.309,2.082,0.0,1.0,0.0,0.577,0.577,1.732,5.0,9.6,0.0,11.0,3.0,1.0,1.0,1.2,0.4,0.0,0.6,5.8,8.6,0.0,13.8,4.6,0.6,0.8,0.2,0.4,0.4,1.4,4.33,10.0,0.0,10.33,3.0,1.0,1.33,1.0,0.67,0.0,0.33,5.33,8.33,0.0,13.33,5.0,0.67,0.33,0.33,0.67,0.0,1.0,1.225,3.782,0.0,1.0,1.0,1.0,0.707,1.304,0.548,0.0,0.548,1.643,3.286,0.0,2.588,2.608,0.548,0.837,0.447,0.548,0.548,0.894,1.155,3.464,0.0,0.577,1.0,1.0,0.577,1.732,0.577,0.0,0.577,1.528,3.512,0.0,3.215,3.606,0.577,0.577,0.577,0.577,0.0,1.0,Liverpool,1.87,3.6,4.29,2017-04-16,E0,1.0,0.0,A,A,West Brom,1.93,3.7,4.34,1.87,1.93,0.402224443853,0.27322499454,0.324550539255,0.379336273572,0.277824136082,0.342839590346,0.96470807918,0.0320522793128,0.00323964150735,0.408751855156,0.270161927398,0.321086217445,0.362692307692,0.272307692308,0.365,0
222,37514,6.2,9.4,0.0,10.4,3.8,0.8,1.4,2.4,0.2,0.0,0.8,6.2,10.0,0.0,14.4,6.0,0.4,1.0,0.2,0.2,0.6,1.0,5.33,10.33,0.0,9.67,2.67,1.0,0.67,3.0,0.0,0.0,1.0,6.0,8.0,0.0,15.67,7.0,0.33,1.33,0.0,0.33,0.67,0.67,4.438,3.435,0.0,2.608,1.643,0.837,1.517,1.342,0.447,0.0,0.447,3.114,3.536,0.0,2.881,1.871,0.548,0.707,0.447,0.447,0.548,0.707,2.517,4.509,0.0,2.309,0.577,1.0,0.577,0.0,0.0,0.0,0.0,2.646,3.0,0.0,3.215,1.0,0.577,0.577,0.0,0.577,0.577,0.577,3.0,11.2,0.0,11.4,4.2,1.2,1.4,0.6,0.4,0.6,0.0,5.6,10.2,0.0,10.6,3.2,0.8,0.4,0.4,0.6,0.0,1.4,2.67,9.67,0.0,9.33,3.67,1.33,1.0,0.33,0.33,0.67,0.0,5.67,10.67,0.0,10.33,3.67,0.33,0.0,0.33,0.67,0.0,1.0,1.225,2.588,0.0,4.159,1.643,1.095,1.517,0.548,0.548,0.548,0.0,1.817,2.775,0.0,1.14,1.095,0.837,0.548,0.548,0.548,0.0,0.894,0.577,2.082,0.0,4.041,2.082,1.528,1.732,0.577,0.577,0.577,0.0,2.082,2.887,0.0,1.528,1.155,0.577,0.0,0.577,0.577,0.0,1.0,Arsenal,1.53,4.25,6.33,2017-04-17,E0,2.0,1.0,A,A,Middlesbrough,1.55,4.39,6.72,1.53,1.55,0.290800578892,0.338588565588,0.37061085552,0.299583127771,0.274803474295,0.425613397935,0.216565303867,0.293777907945,0.489656788188,0.317668151424,0.296003945526,0.386327903051,0.281153846154,0.288076923077,0.430769230769,0
223,37551,2.4,14.8,0.0,9.4,2.2,1.6,0.4,1.6,0.0,0.2,0.8,8.0,11.8,0.0,15.4,4.8,0.4,1.2,0.0,0.4,0.6,1.6,2.67,16.0,0.0,9.33,2.33,2.0,0.67,2.0,0.0,0.33,0.67,8.33,12.67,0.0,15.0,5.33,0.67,1.67,0.0,0.33,0.67,1.67,1.14,3.564,0.0,1.949,1.789,0.894,0.894,1.517,0.0,0.447,0.447,3.082,3.271,0.0,1.673,2.049,0.894,1.304,0.0,0.548,0.548,1.14,1.528,4.0,0.0,2.309,1.528,1.0,1.155,2.0,0.0,0.577,0.577,2.517,3.512,0.0,2.0,2.517,1.155,1.528,0.0,0.577,0.577,0.577,4.8,13.8,0.0,13.6,4.4,2.8,1.8,1.2,0.6,0.0,0.4,3.2,11.8,0.0,12.0,3.8,0.8,0.6,0.4,0.4,0.2,1.6,4.67,11.67,0.0,13.33,4.33,2.33,1.67,2.0,0.33,0.0,0.67,3.67,12.33,0.0,15.0,5.33,1.0,1.0,0.33,0.33,0.33,2.0,1.643,5.586,0.0,2.966,2.191,0.837,1.095,1.304,0.548,0.0,0.548,1.304,5.31,0.0,5.788,3.564,0.837,0.548,0.548,0.548,0.447,1.673,1.155,3.055,0.0,2.887,3.055,0.577,1.528,1.0,0.577,0.0,0.577,1.528,6.807,0.0,5.196,4.041,1.0,0.0,0.577,0.577,0.577,2.0,Middlesbrough,4.28,3.66,1.86,2017-04-22,E0,0.0,4.0,H,H,Bournemouth,4.24,3.79,1.93,1.86,1.93,0.253966029733,0.292981512845,0.453052453697,0.246632937976,0.286307711446,0.467059350579,0.15153019982,0.43310459575,0.41536520443,0.262850604056,0.286865291392,0.450284104553,0.263846153846,0.286153846154,0.45,2
